task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,ast_branch_coverage,ast_line_coverage,ast_total_branches,ast_total_lines,test_diversity_asserts,test_code_bloat_ratio,logic_density,fc_per_1k_total_tokens,coverage_per_1k_tokens
HumanEval/147,coa,gemma-4b:few_shot,10,1,0,11,0.909,100.0,0.0,1.0,2.0,70.57,1.76,0.017,468,0,468,1.0,0.0714,0,13,11,0.85,0.0,1.9423,2.1368
HumanEval/147,swarm,gemma-4b:few_shot,1,0,0,1,1.0,92.0,0.0,0.25,2.0,81.86,0.24,0.069,162,0,162,1.0,0.0714,0,13,1,0.08,0.0,6.1728,6.1728
HumanEval/147,atomic_swarm,gemma-4b:few_shot,2,1,0,3,0.667,100.0,0.0,1.0,1.67,68.04,0.71,0.018,3119,0,3119,1.0,0.0714,0,13,2,0.31,0.0,0.2139,0.3206
HumanEval/147,hybrid,gemma-4b:few_shot,25,6,0,31,0.806,95.0,0.0,1.0,2.68,45.23,6.65,0.198,2841,0,2841,1.0,0.4091,8,21,51,2.43,0.19,0.2837,0.352
HumanEval/147,adversarial,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.463,0,0,0,1.0,0.4091,8,21,10,0.48,0.19,0.0,0.0
HumanEval/147,consensus,gemma-4b:few_shot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.46,2975,0,2975,1.0,0.4091,8,21,10,0.48,0.19,0.1345,0.3361
HumanEval/147,adversarial,gemma-4b:cot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.461,220,0,220,1.0,0.4091,8,21,10,0.48,0.19,1.8182,4.5455
HumanEval/147,adversarial,gemma-4b:scot,5,5,0,10,0.5,87.0,0.0,1.0,2.36,65.58,4.29,0.325,301,0,301,1.0,0.4091,8,21,10,0.48,0.19,1.6611,3.3223
HumanEval/147,adversarial,gemma-4b:few_shot,11,2,0,13,0.846,91.0,0.0,1.0,2.69,63.05,3.82,0.31,0,0,0,1.0,0.4091,8,21,21,1.0,0.19,0.0,0.0
HumanEval/147,self_healing,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.461,0,0,0,1.0,0.4091,8,21,10,0.48,0.19,0.0,0.0
HumanEval/147,self_healing,gemma-4b:cot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.461,478,0,478,1.0,0.4091,8,21,10,0.48,0.19,0.8368,2.0921
HumanEval/147,self_healing,gemma-4b:scot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.461,0,0,0,1.0,0.4091,8,21,10,0.48,0.19,0.0,0.0
HumanEval/147,self_healing,gemma-4b:few_shot,4,6,0,10,0.4,87.0,0.0,1.0,2.36,75.89,2.47,0.461,750,0,750,1.0,0.4091,8,21,10,0.48,0.19,0.5333,1.3333
HumanEval/148,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.05,0.056,0,0,0,1.0,0.0625,0,15,0,0.0,0.0,0.0,0.0
HumanEval/148,baseline,gemma-4b:zero_shot,11,5,0,16,0.688,88.0,0.0,1.0,2.12,70.73,2.9,0.503,1712,2617,4329,1.0,0.3548,8,30,16,0.53,0.07,0.1589,0.231
HumanEval/148,actor_critic,gemma-4b:zero_shot,8,7,0,15,0.533,88.0,0.0,1.0,2.12,71.78,2.81,0.517,1014,654,1668,1.0,0.3548,8,30,15,0.5,0.07,0.3195,0.5995
HumanEval/148,coa,gemma-4b:zero_shot,4,2,0,6,0.667,88.0,0.0,1.0,2.0,74.48,1.24,0.013,516,0,516,1.0,0.0625,0,15,9,0.6,0.0,1.2926,1.938
HumanEval/148,soa,gemma-4b:zero_shot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.501,257,0,257,1.0,0.3548,8,30,15,0.5,0.07,2.3346,3.8911
HumanEval/148,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.05,0.056,0,0,0,1.0,0.0625,0,15,0,0.0,0.0,0.0,0.0
HumanEval/148,baseline,gemma-4b:cot,7,6,0,13,0.538,86.0,0.0,1.0,2.07,74.02,2.57,0.517,841,0,841,1.0,0.3448,6,28,13,0.46,0.04,0.6397,1.1891
HumanEval/148,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,45.0,0.0,0.0,3.33,71.67,4.52,0.362,1965,0,1965,1.0,0.375,10,31,3,0.1,0.16,0.5089,0.5089
HumanEval/148,hybrid,gemma-4b:zero_shot,10,12,0,22,0.455,86.0,0.0,1.0,2.07,62.23,3.9,0.408,2401,0,2401,1.0,0.3548,8,30,26,0.87,0.07,0.1895,0.4165
HumanEval/148,swarm,gemma-4b:zero_shot,4,2,0,6,0.667,82.0,0.0,1.0,2.29,82.31,2.0,0.653,1409,0,1409,1.0,0.2903,8,30,6,0.2,0.07,0.4734,0.7097
HumanEval/148,competitive,gemma-4b:scot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.05,0.056,0,0,0,1.0,0.0625,0,15,0,0.0,0.0,0.0,0.0
HumanEval/148,soa,gemma-4b:cot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.501,257,0,257,1.0,0.3548,8,30,15,0.5,0.07,2.3346,3.8911
HumanEval/148,coa,gemma-4b:cot,4,2,0,6,0.667,88.0,0.0,1.0,2.0,74.48,1.24,0.013,764,0,764,1.0,0.0625,0,15,9,0.6,0.0,0.873,1.3089
HumanEval/148,baseline,gemma-4b:scot,9,1,0,10,0.9,85.0,0.0,1.0,2.18,75.67,3.1,0.462,2880,0,2880,1.0,0.3548,8,30,10,0.33,0.07,0.3125,0.3472
HumanEval/148,consensus,gemma-4b:zero_shot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.505,2544,0,2544,1.0,0.3548,8,30,15,0.5,0.07,0.2358,0.3931
HumanEval/148,actor_critic,gemma-4b:scot,4,2,0,6,0.667,81.0,0.0,1.0,2.86,72.95,3.1,0.476,1153,0,1153,1.0,0.3548,8,30,10,0.33,0.07,0.5785,0.8673
HumanEval/148,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,44.0,0.0,1.0,3.5,70.86,4.43,0.365,4236,0,4236,0.75,0.3103,12,28,3,0.11,0.21,0.1575,0.1771
HumanEval/148,actor_critic,gemma-4b:cot,13,5,0,18,0.722,90.0,0.0,1.0,2.26,66.22,3.29,0.47,2036,0,2036,0.9286,0.3514,14,36,18,0.5,0.14,0.3546,0.4561
HumanEval/148,hybrid,gemma-4b:cot,10,6,0,16,0.625,88.0,0.0,1.0,2.12,70.73,2.9,0.503,3485,0,3485,1.0,0.3548,8,30,16,0.53,0.07,0.1793,0.2869
HumanEval/148,swarm,gemma-4b:cot,6,1,0,7,0.857,84.0,0.0,1.0,2.38,80.04,2.05,0.687,1408,0,1408,1.0,0.3871,8,30,7,0.23,0.13,0.6087,0.7102
HumanEval/148,coa,gemma-4b:scot,4,2,0,6,0.667,88.0,0.0,1.0,2.0,74.48,1.24,0.013,1433,0,1433,1.0,0.0625,0,15,9,0.6,0.0,0.4655,0.6978
HumanEval/148,soa,gemma-4b:scot,8,7,0,15,0.533,88.0,0.0,1.0,2.12,71.78,2.81,0.521,841,0,841,1.0,0.3548,8,30,15,0.5,0.07,0.6338,1.1891
HumanEval/148,competitive,gemma-4b:few_shot,0,0,0,0,0.0,22.0,0.0,1.0,0.0,100.0,0.05,0.056,0,0,0,1.0,0.0625,0,15,0,0.0,0.0,0.0,0.0
HumanEval/148,consensus,gemma-4b:cot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.501,2299,0,2299,1.0,0.3548,8,30,15,0.5,0.07,0.261,0.435
HumanEval/148,baseline,gemma-4b:few_shot,9,2,0,11,0.818,88.0,0.0,1.0,2.14,71.56,2.9,0.52,435,0,435,1.0,0.3548,8,30,12,0.4,0.07,1.8805,2.2989
HumanEval/148,hybrid,gemma-4b:scot,5,4,0,9,0.556,84.0,0.0,1.0,2.2,73.54,3.24,0.44,2424,0,2424,1.0,0.3548,8,30,9,0.3,0.07,0.2294,0.4125
HumanEval/148,adversarial,gemma-4b:zero_shot,8,5,0,13,0.615,87.0,0.0,1.0,2.14,74.32,2.67,0.538,0,0,0,1.0,0.3548,8,30,13,0.43,0.07,0.0,0.0
HumanEval/148,atomic_swarm,gemma-4b:few_shot,2,1,0,3,0.667,43.0,0.0,1.0,3.17,72.36,4.48,0.366,255,0,255,1.0,0.3226,8,30,3,0.1,0.13,2.6157,3.9216
HumanEval/148,adversarial,gemma-4b:cot,3,2,0,5,0.6,77.0,0.0,1.0,4.0,75.5,2.33,0.572,0,0,0,1.0,0.3548,8,30,15,0.5,0.07,0.0,0.0
HumanEval/148,hybrid,gemma-4b:few_shot,7,15,0,22,0.318,70.0,0.0,1.0,2.26,52.96,5.52,0.318,2246,0,2246,0.125,0.5,8,1,40,40.0,0.0,0.1416,0.0557
HumanEval/148,adversarial,gemma-4b:scot,1,8,0,9,0.111,86.0,0.0,1.0,2.6,76.52,2.24,0.564,255,0,255,0.7143,0.3448,14,28,9,0.32,0.25,0.4353,2.8012
HumanEval/148,actor_critic,gemma-4b:few_shot,15,3,0,18,0.833,91.0,0.0,1.0,2.29,62.24,3.76,0.424,1000,0,1000,1.0,0.3548,8,30,23,0.77,0.07,0.833,1.0
HumanEval/148,coa,gemma-4b:few_shot,4,2,0,6,0.667,88.0,0.0,1.0,2.0,74.48,1.24,0.013,531,0,531,1.0,0.0625,0,15,9,0.6,0.0,1.2561,1.8832
HumanEval/148,soa,gemma-4b:few_shot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.501,788,0,788,1.0,0.3548,8,30,15,0.5,0.07,0.7614,1.269
HumanEval/148,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,45.0,0.0,0.0,3.33,71.67,4.52,0.362,561,0,561,1.0,0.375,10,31,3,0.1,0.16,1.7825,1.7825
HumanEval/148,swarm,gemma-4b:few_shot,1,0,0,1,1.0,53.0,0.0,0.0,2.0,98.49,0.62,0.069,153,0,153,1.0,0.3333,2,8,1,0.12,0.12,6.5359,6.5359
HumanEval/148,swarm,gemma-4b:scot,3,1,0,4,0.75,75.0,0.0,1.0,2.4,85.05,1.81,0.69,3340,0,3340,1.0,0.3548,8,30,4,0.13,0.07,0.2246,0.2994
HumanEval/148,consensus,gemma-4b:scot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.505,4750,0,4750,1.0,0.3548,8,30,15,0.5,0.07,0.1263,0.2105
HumanEval/148,consensus,gemma-4b:few_shot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.503,6195,0,6195,1.0,0.3548,8,30,15,0.5,0.07,0.0969,0.1614
HumanEval/148,adversarial,gemma-4b:few_shot,12,3,0,15,0.8,91.0,0.0,1.0,2.56,62.58,3.67,0.433,514,0,514,1.0,0.3438,8,31,24,0.77,0.06,1.5564,1.9455
HumanEval/148,self_healing,gemma-4b:zero_shot,9,6,0,15,0.6,88.0,0.0,1.0,2.12,71.78,2.81,0.503,0,0,0,1.0,0.3548,8,30,15,0.5,0.07,0.0,0.0
HumanEval/148,self_healing,gemma-4b:cot,8,7,0,15,0.533,88.0,0.0,1.0,2.12,71.78,2.81,0.504,1605,0,1605,1.0,0.3548,8,30,15,0.5,0.07,0.3321,0.6231
HumanEval/148,self_healing,gemma-4b:scot,8,7,0,15,0.533,88.0,0.0,1.0,2.12,71.78,2.81,0.511,0,0,0,1.0,0.3548,8,30,15,0.5,0.07,0.0,0.0
HumanEval/148,self_healing,gemma-4b:few_shot,6,7,0,13,0.462,87.0,0.0,1.0,2.14,73.98,2.62,0.532,6261,0,6261,1.0,0.3548,8,30,13,0.43,0.07,0.0738,0.1597
HumanEval/149,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,20.0,0.0,1.0,0.0,100.0,0.05,0.067,0,0,0,1.0,0.0667,0,14,0,0.0,0.0,0.0,0.0
HumanEval/149,baseline,gemma-4b:zero_shot,11,1,0,12,0.917,83.0,0.0,1.0,2.08,77.03,2.19,0.517,1646,515,2161,1.0,0.3333,4,20,12,0.6,0.1,0.4243,0.4627
HumanEval/149,actor_critic,gemma-4b:zero_shot,10,3,0,13,0.769,83.0,0.0,1.0,2.07,75.82,2.29,0.478,1266,0,1266,1.0,0.3333,4,20,13,0.65,0.1,0.6074,0.7899
HumanEval/149,soa,gemma-4b:zero_shot,8,5,0,13,0.615,83.0,0.0,1.0,2.07,75.82,2.29,0.489,1238,0,1238,1.0,0.3333,4,20,13,0.65,0.1,0.4968,0.8078
HumanEval/149,competitive,gemma-4b:cot,0,0,0,0,0.0,20.0,0.0,1.0,0.0,100.0,0.05,0.067,0,0,0,1.0,0.0667,0,14,0,0.0,0.0,0.0,0.0
HumanEval/149,coa,gemma-4b:zero_shot,9,0,0,9,1.0,85.0,0.0,0.25,2.0,67.27,1.62,0.033,1996,0,1996,1.0,0.0667,0,14,13,0.93,0.0,0.501,0.501
HumanEval/149,baseline,gemma-4b:cot,7,2,0,9,0.778,76.0,0.0,1.0,2.1,81.84,1.76,0.537,2596,0,2596,1.0,0.2222,0,17,9,0.53,0.0,0.2997,0.3852
HumanEval/149,actor_critic,gemma-4b:cot,6,4,0,10,0.6,77.0,0.0,1.0,2.09,80.66,1.86,0.511,669,0,669,1.0,0.2222,0,17,10,0.59,0.0,0.8969,1.4948
HumanEval/149,hybrid,gemma-4b:zero_shot,13,2,0,15,0.867,85.0,0.0,1.0,2.06,73.5,2.48,0.436,1827,0,1827,1.0,0.3333,4,20,15,0.75,0.1,0.4745,0.5473
HumanEval/149,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,75.0,0.0,0.0,2.25,86.98,1.52,0.713,248,0,248,1.0,0.3333,4,20,3,0.15,0.1,4.0323,4.0323
HumanEval/149,swarm,gemma-4b:zero_shot,5,1,0,6,0.833,77.0,0.0,1.0,2.14,84.1,1.67,0.624,2012,0,2012,1.0,0.3333,4,20,6,0.3,0.1,0.414,0.497
HumanEval/149,soa,gemma-4b:cot,10,3,0,13,0.769,83.0,0.0,1.0,2.07,75.82,2.29,0.49,2262,0,2262,1.0,0.3333,4,20,13,0.65,0.1,0.34,0.4421
HumanEval/149,consensus,gemma-4b:zero_shot,11,2,0,13,0.846,83.0,0.0,1.0,2.07,75.82,2.29,0.487,2552,0,2552,1.0,0.3333,4,20,13,0.65,0.1,0.3315,0.3918
HumanEval/149,coa,gemma-4b:cot,8,0,0,8,1.0,83.0,0.0,0.25,2.0,67.27,1.62,0.053,504,0,504,1.0,0.0667,0,14,13,0.93,0.0,1.9841,1.9841
HumanEval/149,competitive,gemma-4b:scot,0,0,0,0,0.0,20.0,0.0,1.0,0.0,100.0,0.05,0.067,0,0,0,1.0,0.0667,0,14,0,0.0,0.0,0.0,0.0
HumanEval/149,baseline,gemma-4b:scot,10,0,0,10,1.0,77.0,0.0,0.0,2.09,73.08,2.67,0.415,329,0,329,1.0,0.2222,0,17,10,0.59,0.0,3.0395,3.0395
HumanEval/149,hybrid,gemma-4b:cot,7,2,0,9,0.778,80.0,0.0,1.0,2.1,80.76,1.9,0.55,1258,0,1258,1.0,0.3333,4,20,9,0.45,0.1,0.6184,0.7949
HumanEval/149,atomic_swarm,gemma-4b:cot,2,0,0,2,1.0,71.0,0.0,0.25,2.0,66.92,0.52,0.046,248,0,248,1.0,0.0667,0,14,3,0.21,0.0,4.0323,4.0323
HumanEval/149,actor_critic,gemma-4b:scot,8,1,0,9,0.889,80.0,0.0,1.0,2.1,72.68,2.81,0.429,860,0,860,1.0,0.3333,4,20,9,0.45,0.1,1.0337,1.1628
HumanEval/149,swarm,gemma-4b:cot,4,2,0,6,0.667,77.0,0.0,1.0,2.14,84.1,1.67,0.627,1524,0,1524,1.0,0.3333,4,20,6,0.3,0.1,0.4377,0.6562
HumanEval/149,competitive,gemma-4b:few_shot,0,0,0,0,0.0,20.0,0.0,1.0,0.0,100.0,0.05,0.067,0,0,0,1.0,0.0667,0,14,0,0.0,0.0,0.0,0.0
HumanEval/149,coa,gemma-4b:scot,9,0,0,9,1.0,85.0,0.0,0.25,2.0,67.27,1.62,0.033,3298,0,3298,1.0,0.0667,0,14,13,0.93,0.0,0.3032,0.3032
HumanEval/149,baseline,gemma-4b:few_shot,9,1,0,10,0.9,82.0,0.0,1.0,2.08,75.46,2.33,0.513,2540,0,2540,1.0,0.2222,0,17,11,0.65,0.0,0.3543,0.3937
HumanEval/149,soa,gemma-4b:scot,8,4,0,12,0.667,83.0,0.0,1.0,2.08,77.03,2.19,0.511,568,0,568,1.0,0.3333,4,20,12,0.6,0.1,1.1743,1.7606
HumanEval/149,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,75.0,0.0,0.0,2.25,86.98,1.52,0.713,2885,0,2885,1.0,0.3333,4,20,3,0.15,0.1,0.3466,0.3466
HumanEval/149,adversarial,gemma-4b:zero_shot,9,3,0,12,0.75,83.0,0.0,1.0,2.08,77.03,2.19,0.497,0,0,0,1.0,0.3333,4,20,12,0.6,0.1,0.0,0.0
HumanEval/149,consensus,gemma-4b:cot,9,3,0,12,0.75,83.0,0.0,1.0,2.08,77.03,2.19,0.515,2389,0,2389,1.0,0.3333,4,20,12,0.6,0.1,0.3139,0.4186
HumanEval/149,actor_critic,gemma-4b:few_shot,13,1,0,14,0.929,86.0,0.0,1.0,2.65,64.41,3.19,0.395,1041,0,1041,1.0,0.2222,0,17,25,1.47,0.0,0.8924,0.9606
HumanEval/149,consensus,gemma-4b:scot,9,3,0,12,0.75,83.0,0.0,1.0,2.08,77.03,2.19,0.502,3260,0,3260,1.0,0.3333,4,20,12,0.6,0.1,0.2301,0.3067
HumanEval/149,swarm,gemma-4b:few_shot,1,0,0,1,1.0,64.0,0.0,0.0,2.0,81.86,0.19,0.052,402,0,402,1.0,0.0667,0,14,1,0.07,0.0,2.4876,2.4876
HumanEval/149,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,71.0,0.0,0.25,2.0,66.92,0.52,0.046,248,0,248,1.0,0.0667,0,14,3,0.21,0.0,4.0323,4.0323
HumanEval/149,adversarial,gemma-4b:cot,9,1,0,10,0.9,81.0,0.0,1.0,2.09,79.5,2.0,0.532,1482,0,1482,1.0,0.3333,4,20,10,0.5,0.1,0.6073,0.6748
HumanEval/149,hybrid,gemma-4b:few_shot,15,5,0,20,0.75,88.0,0.0,1.0,2.7,56.84,4.0,0.331,2338,0,2338,1.0,0.2222,0,17,36,2.12,0.0,0.3208,0.4277
HumanEval/149,coa,gemma-4b:few_shot,9,0,0,9,1.0,85.0,0.0,0.25,2.0,67.27,1.62,0.033,252,0,252,1.0,0.0667,0,14,13,0.93,0.0,3.9683,3.9683
HumanEval/149,soa,gemma-4b:few_shot,9,3,0,12,0.75,83.0,0.0,1.0,2.08,77.03,2.19,0.504,4628,0,4628,1.0,0.3333,4,20,12,0.6,0.1,0.1621,0.2161
HumanEval/149,consensus,gemma-4b:few_shot,11,1,0,12,0.917,83.0,0.0,1.0,2.08,77.03,2.19,0.508,2359,0,2359,1.0,0.3333,4,20,12,0.6,0.1,0.3887,0.4239
HumanEval/149,hybrid,gemma-4b:scot,7,0,0,7,1.0,72.0,0.0,0.0,2.12,69.22,2.38,0.437,1599,0,1599,1.0,0.2222,0,17,7,0.41,0.0,0.6254,0.6254
HumanEval/149,swarm,gemma-4b:scot,4,2,0,6,0.667,77.0,0.0,1.0,2.14,84.1,1.67,0.626,4038,0,4038,1.0,0.3333,4,20,6,0.3,0.1,0.1652,0.2476
HumanEval/149,adversarial,gemma-4b:few_shot,10,2,0,12,0.833,84.0,0.0,1.0,2.67,67.26,2.95,0.427,1958,0,1958,1.0,0.2222,0,17,22,1.29,0.0,0.4254,0.5107
HumanEval/149,self_healing,gemma-4b:zero_shot,12,1,0,13,0.923,83.0,0.0,1.0,2.07,75.82,2.29,0.505,2519,0,2519,1.0,0.3333,4,20,13,0.65,0.1,0.3664,0.397
HumanEval/149,adversarial,gemma-4b:scot,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.547,2784,0,2784,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
HumanEval/149,self_healing,gemma-4b:cot,11,2,0,13,0.846,83.0,0.0,1.0,2.07,75.82,2.29,0.501,9575,0,9575,1.0,0.3333,4,20,13,0.65,0.1,0.0884,0.1044
HumanEval/149,self_healing,gemma-4b:scot,12,2,0,14,0.857,84.0,0.0,1.0,2.07,74.65,2.38,0.467,5855,0,5855,1.0,0.3333,4,20,14,0.7,0.1,0.1464,0.1708
HumanEval/149,self_healing,gemma-4b:few_shot,12,1,0,13,0.923,83.0,0.0,1.0,2.07,75.82,2.29,0.495,1686,0,1686,1.0,0.3333,4,20,13,0.65,0.1,0.5474,0.5931
HumanEval/150,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.1,0.13,0,0,0,1.0,0.1111,0,8,0,0.0,0.0,0.0,0.0
HumanEval/150,baseline,gemma-4b:zero_shot,3,0,0,3,1.0,92.0,0.0,0.25,5.5,72.66,3.3,0.427,313,0,313,1.0,0.4375,6,15,15,1.0,0.2,3.1949,3.1949
HumanEval/150,coa,gemma-4b:zero_shot,7,0,0,7,1.0,93.0,0.0,0.5,2.0,74.54,2.6,0.013,150,0,150,1.0,0.1111,0,8,9,1.12,0.0,6.6667,6.6667
HumanEval/150,baseline,gemma-4b:cot,3,0,0,3,1.0,93.0,0.0,0.25,6.5,69.63,3.6,0.416,2517,0,2517,1.0,0.4667,6,14,19,1.36,0.21,0.3973,0.3973
HumanEval/150,competitive,gemma-4b:cot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.1,0.13,0,0,0,1.0,0.1111,0,8,0,0.0,0.0,0.0,0.0
HumanEval/150,actor_critic,gemma-4b:zero_shot,3,0,0,3,1.0,93.0,0.0,0.25,7.25,66.44,4.0,0.372,3358,0,3358,1.0,0.4375,6,15,22,1.47,0.2,0.2978,0.2978
HumanEval/150,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,100.0,0.0,0.25,2.0,65.94,1.1,0.085,146,0,146,1.0,0.1111,0,8,3,0.38,0.0,6.8493,6.8493
HumanEval/150,hybrid,gemma-4b:zero_shot,5,0,0,5,1.0,93.0,0.0,0.25,4.83,67.09,4.0,0.361,1781,0,1781,1.0,0.4375,6,15,20,1.33,0.2,0.5615,0.5615
HumanEval/150,soa,gemma-4b:zero_shot,1,2,0,3,0.333,58.0,0.0,1.0,22.0,36.46,10.5,0.168,148,0,148,0.75,0.8571,8,6,83,13.83,0.5,2.25,5.0676
HumanEval/150,swarm,gemma-4b:zero_shot,15,0,0,15,1.0,93.0,0.0,0.25,2.62,64.55,4.3,0.284,724,0,724,0.3077,0.3077,13,12,15,1.25,0.17,1.3812,0.425
HumanEval/150,soa,gemma-4b:cot,3,0,0,3,1.0,93.0,0.0,0.25,6.5,69.63,3.6,0.415,1658,0,1658,1.0,0.4667,6,14,19,1.36,0.21,0.6031,0.6031
HumanEval/150,coa,gemma-4b:cot,7,0,0,7,1.0,93.0,0.0,0.5,2.0,74.54,2.6,0.013,2298,0,2298,1.0,0.1111,0,8,9,1.12,0.0,0.4352,0.4352
HumanEval/150,baseline,gemma-4b:scot,7,0,0,7,1.0,91.0,0.0,0.25,2.25,75.65,5.0,0.261,2525,0,2525,1.0,0.4375,6,15,7,0.47,0.2,0.396,0.396
HumanEval/150,consensus,gemma-4b:zero_shot,3,0,0,3,1.0,94.0,0.0,0.25,6.0,67.2,4.1,0.412,4552,0,4552,0.875,1.0,8,6,19,3.17,0.5,0.2197,0.1922
HumanEval/150,competitive,gemma-4b:scot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.1,0.13,0,0,0,1.0,0.1111,0,8,0,0.0,0.0,0.0,0.0
HumanEval/150,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,100.0,0.0,0.25,2.0,65.94,1.1,0.085,0,0,0,1.0,0.1111,0,8,3,0.38,0.0,0.0,0.0
HumanEval/150,swarm,gemma-4b:cot,4,0,0,4,1.0,89.0,0.0,0.25,2.4,84.69,2.3,0.529,654,0,654,1.0,0.4667,6,14,4,0.29,0.21,1.5291,1.5291
HumanEval/150,hybrid,gemma-4b:cot,2,1,0,3,0.667,58.0,0.0,1.0,13.0,52.72,6.2,0.234,2340,0,2340,1.0,0.4667,6,14,45,3.21,0.21,0.285,0.4274
HumanEval/150,consensus,gemma-4b:cot,2,1,0,3,0.667,87.0,0.0,1.0,6.0,67.2,4.1,0.412,2022,0,2022,0.75,0.8571,8,6,19,3.17,0.5,0.3299,0.3709
HumanEval/150,actor_critic,gemma-4b:scot,12,0,0,12,1.0,93.0,0.0,0.25,2.15,70.09,3.9,0.343,3184,0,3184,1.0,0.4375,6,15,12,0.8,0.2,0.3141,0.3141
HumanEval/150,competitive,gemma-4b:few_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.1,0.13,0,0,0,1.0,0.1111,0,8,0,0.0,0.0,0.0,0.0
HumanEval/150,baseline,gemma-4b:few_shot,10,0,0,10,1.0,94.0,0.0,0.25,2.15,67.06,4.5,0.289,326,0,326,1.0,0.4375,6,15,11,0.73,0.2,3.0675,3.0675
HumanEval/150,hybrid,gemma-4b:scot,7,0,0,7,1.0,92.0,0.0,0.25,2.88,72.93,3.4,0.397,1020,0,1020,1.0,0.4375,6,15,12,0.8,0.2,0.9804,0.9804
HumanEval/150,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,100.0,0.0,0.25,2.0,65.94,1.1,0.155,1481,0,1481,1.0,0.1111,0,8,3,0.38,0.0,0.6752,0.6752
HumanEval/150,actor_critic,gemma-4b:few_shot,9,2,0,11,0.818,90.0,0.0,1.0,3.07,55.07,6.6,0.21,1065,0,1065,0.75,0.8571,8,6,27,4.5,0.5,0.7681,0.7042
HumanEval/150,actor_critic,gemma-4b:cot,2,1,0,3,0.667,51.0,0.0,1.0,12.0,54.51,5.9,0.246,1210,0,1210,1.0,0.4375,6,15,41,2.73,0.2,0.5512,0.8264
HumanEval/150,adversarial,gemma-4b:zero_shot,3,0,0,3,1.0,93.0,0.0,0.25,6.5,69.1,3.7,0.397,982,0,982,1.0,0.4375,6,15,19,1.27,0.2,1.0183,1.0183
HumanEval/150,coa,gemma-4b:few_shot,7,0,0,7,1.0,93.0,0.0,0.5,2.0,74.54,2.6,0.013,1588,0,1588,1.0,0.1111,0,8,9,1.12,0.0,0.6297,0.6297
HumanEval/150,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,100.0,0.0,0.25,2.0,65.94,1.1,0.085,586,0,586,1.0,0.1111,0,8,3,0.38,0.0,1.7065,1.7065
HumanEval/150,soa,gemma-4b:scot,2,1,0,3,0.667,87.0,0.0,1.0,6.0,67.22,4.1,0.409,1884,0,1884,0.75,0.8571,8,6,19,3.17,0.5,0.354,0.3981
HumanEval/150,soa,gemma-4b:few_shot,1,2,0,3,0.333,90.0,0.0,1.0,12.0,52.52,6.5,0.264,1736,0,1736,0.75,0.8571,8,6,43,7.17,0.5,0.1918,0.432
HumanEval/150,swarm,gemma-4b:few_shot,1,0,0,1,1.0,100.0,0.0,0.25,2.0,81.86,0.4,0.204,1142,0,1142,1.0,0.1111,0,8,1,0.12,0.0,0.8757,0.8757
