task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,model,real_branch_coverage,real_line_coverage
HumanEval/156,actor_critic,gemma-4b:few_shot,17,1,0,18,0.944,89.0,,1.0,2.77,51.36,4.58,0.164,1301,0,1301,gemma-4b,0.0,0.0
HumanEval/156,adversarial,gemma-4b:few_shot,9,1,0,10,0.9,90.0,,1.0,4.23,52.11,4.26,0.175,5718,0,5718,gemma-4b,0.0,0.0
HumanEval/156,consensus,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,12102,0,12102,gemma-4b,0.0,0.0
HumanEval/156,self_healing,gemma-4b:zero_shot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,167,0,167,gemma-4b,0.0,0.0
HumanEval/156,self_healing,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,0,0,0,gemma-4b,0.0,0.0
HumanEval/156,self_healing,gemma-4b:scot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,232,0,232,gemma-4b,0.0,0.0
HumanEval/156,consensus,gemma-4b:scot,3,0,0,3,1.0,74.0,,0.0,2.25,56.29,1.05,0.209,5728,0,5728,gemma-4b,0.0,0.0
HumanEval/156,self_healing,gemma-4b:few_shot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,0,0,0,gemma-4b,0.0,0.0
HumanEval/157,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.09,0.089,0,0,0,gemma-4b,0.0,0.0
HumanEval/157,baseline,gemma-4b:zero_shot,3,2,0,5,0.6,88.0,,1.0,4.33,73.03,3.45,0.38,349,0,349,gemma-4b,0.0,0.0
HumanEval/157,actor_critic,gemma-4b:zero_shot,2,3,0,5,0.4,73.0,,1.0,4.5,72.68,3.55,0.342,821,0,821,gemma-4b,0.0,0.0
HumanEval/157,competitive,gemma-4b:cot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.09,0.089,0,0,0,gemma-4b,0.0,0.0
HumanEval/157,coa,gemma-4b:zero_shot,7,0,0,7,1.0,96.0,,0.4,2.5,71.64,2.55,0.115,336,0,336,gemma-4b,0.0,0.0
HumanEval/157,soa,gemma-4b:zero_shot,3,4,0,7,0.429,86.0,,1.0,3.75,70.34,3.82,0.344,502,0,502,gemma-4b,0.0,0.0
HumanEval/157,baseline,gemma-4b:cot,2,4,0,6,0.333,76.0,,1.0,3.86,72.44,3.55,0.367,378,0,378,gemma-4b,0.0,0.0
HumanEval/157,swarm,gemma-4b:zero_shot,4,1,0,5,0.8,94.0,,1.0,1.83,87.31,2.18,0.593,1516,0,1516,gemma-4b,0.0,0.0
HumanEval/157,atomic_swarm,gemma-4b:zero_shot,2,1,0,3,0.667,85.0,,1.0,1.6,80.32,3.18,0.499,3512,0,3512,gemma-4b,0.0,0.0
HumanEval/157,actor_critic,gemma-4b:cot,1,2,0,3,0.333,72.0,,1.0,4.5,75.4,3.45,0.399,631,0,631,gemma-4b,0.0,0.0
HumanEval/157,hybrid,gemma-4b:zero_shot,3,4,0,7,0.429,78.0,,1.0,4.33,66.04,4.27,0.312,3348,0,3348,gemma-4b,0.0,0.0
HumanEval/157,consensus,gemma-4b:zero_shot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,2511,0,2511,gemma-4b,0.0,0.0
HumanEval/157,coa,gemma-4b:cot,7,0,0,7,1.0,96.0,,0.4,2.5,71.64,2.55,0.115,922,0,922,gemma-4b,0.0,0.0
HumanEval/157,competitive,gemma-4b:scot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.09,0.089,0,0,0,gemma-4b,0.0,0.0
HumanEval/157,soa,gemma-4b:cot,3,4,0,7,0.429,86.0,,1.0,3.75,70.34,3.82,0.344,334,0,334,gemma-4b,0.0,0.0
HumanEval/157,baseline,gemma-4b:scot,4,0,0,4,1.0,95.0,,0.2,3.2,73.77,4.0,0.305,1348,0,1348,gemma-4b,0.0,0.0
HumanEval/157,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,85.0,,0.2,1.6,80.55,3.18,0.497,164,0,164,gemma-4b,0.0,0.0
HumanEval/157,hybrid,gemma-4b:cot,4,5,0,9,0.444,74.0,,1.0,3.64,63.93,4.73,0.284,1576,0,1576,gemma-4b,0.0,0.0
HumanEval/157,swarm,gemma-4b:cot,4,1,0,5,0.8,94.0,,1.0,1.83,87.31,2.18,0.593,776,0,776,gemma-4b,0.0,0.0
HumanEval/157,competitive,gemma-4b:few_shot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.09,0.089,0,0,0,gemma-4b,0.0,0.0
HumanEval/157,soa,gemma-4b:scot,3,4,0,7,0.429,86.0,,1.0,3.75,70.34,3.82,0.344,334,0,334,gemma-4b,0.0,0.0
HumanEval/157,coa,gemma-4b:scot,7,0,0,7,1.0,96.0,,0.4,2.5,71.64,2.55,0.08,410,0,410,gemma-4b,0.0,0.0
HumanEval/157,baseline,gemma-4b:few_shot,8,2,0,10,0.8,97.0,,1.0,1.92,72.97,3.91,0.398,754,0,754,gemma-4b,0.0,0.0
HumanEval/157,actor_critic,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.386,2491,0,2491,gemma-4b,0.0,0.0
HumanEval/157,actor_critic,gemma-4b:few_shot,13,0,0,13,1.0,98.0,,0.2,2.88,59.53,5.82,0.275,1167,0,1167,gemma-4b,0.0,0.0
HumanEval/157,consensus,gemma-4b:cot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,2970,0,2970,gemma-4b,0.0,0.0
HumanEval/157,hybrid,gemma-4b:scot,4,4,0,8,0.5,96.0,,1.0,1.89,82.61,2.64,0.515,1536,0,1536,gemma-4b,0.0,0.0
HumanEval/157,atomic_swarm,gemma-4b:scot,2,1,0,3,0.667,85.0,,1.0,1.6,80.32,3.18,0.499,1656,0,1656,gemma-4b,0.0,0.0
HumanEval/157,swarm,gemma-4b:scot,0,1,0,1,0.0,79.0,,1.0,3.5,88.87,1.82,0.661,2550,0,2550,gemma-4b,0.0,0.0
HumanEval/157,coa,gemma-4b:few_shot,7,0,0,7,1.0,96.0,,0.4,2.5,71.64,2.55,0.115,332,0,332,gemma-4b,0.0,0.0
HumanEval/157,soa,gemma-4b:few_shot,3,4,0,7,0.429,86.0,,1.0,3.75,70.34,3.82,0.344,839,0,839,gemma-4b,0.0,0.0
HumanEval/157,swarm,gemma-4b:few_shot,1,0,0,1,1.0,100.0,,0.4,4.0,73.24,0.55,0.171,300,0,300,gemma-4b,0.0,0.0
HumanEval/157,consensus,gemma-4b:scot,3,4,0,7,0.429,76.0,,1.0,4.0,68.86,4.0,0.328,2503,0,2503,gemma-4b,0.0,0.0
HumanEval/157,hybrid,gemma-4b:few_shot,10,1,0,11,0.909,98.0,,1.0,3.86,55.06,6.55,0.245,2589,0,2589,gemma-4b,0.0,0.0
HumanEval/157,adversarial,gemma-4b:zero_shot,3,3,0,6,0.5,85.0,,1.0,3.86,72.44,3.55,0.366,2770,0,2770,gemma-4b,0.0,0.0
HumanEval/157,atomic_swarm,gemma-4b:few_shot,2,1,0,3,0.667,85.0,,1.0,1.6,80.32,3.18,0.499,3250,0,3250,gemma-4b,0.0,0.0
HumanEval/157,consensus,gemma-4b:few_shot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,2095,0,2095,gemma-4b,0.0,0.0
HumanEval/157,adversarial,gemma-4b:cot,3,3,0,6,0.5,75.0,,1.0,3.71,73.25,3.45,0.374,333,0,333,gemma-4b,0.0,0.0
HumanEval/157,adversarial,gemma-4b:few_shot,11,2,0,13,0.846,95.0,,1.0,2.75,60.44,5.64,0.284,1399,0,1399,gemma-4b,0.0,0.0
HumanEval/157,adversarial,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.411,161,0,161,gemma-4b,0.0,0.0
HumanEval/157,self_healing,gemma-4b:zero_shot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,4019,0,4019,gemma-4b,0.0,0.0
HumanEval/157,self_healing,gemma-4b:cot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,1751,0,1751,gemma-4b,0.0,0.0
HumanEval/157,self_healing,gemma-4b:scot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,164,0,164,gemma-4b,0.0,0.0
HumanEval/157,self_healing,gemma-4b:few_shot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,5996,0,5996,gemma-4b,0.0,0.0
HumanEval/158,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0,0,0,gemma-4b,0.0,0.0
HumanEval/158,baseline,gemma-4b:zero_shot,13,0,0,13,1.0,83.0,,0.0,2.29,68.53,3.2,0.337,1816,1442,3258,gemma-4b,0.0,0.0
HumanEval/158,actor_critic,gemma-4b:zero_shot,8,6,0,14,0.571,84.0,,1.0,2.27,67.19,3.33,0.355,2292,474,2766,gemma-4b,0.0,0.0
HumanEval/158,competitive,gemma-4b:cot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0,0,0,gemma-4b,0.0,0.0
HumanEval/158,baseline,gemma-4b:cot,12,0,0,12,1.0,83.0,,0.0,2.31,69.61,3.07,0.373,1630,0,1630,gemma-4b,0.0,0.0
HumanEval/158,soa,gemma-4b:zero_shot,16,0,0,16,1.0,85.0,,0.0,2.24,64.96,3.6,0.337,0,0,0,gemma-4b,0.0,0.0
HumanEval/158,actor_critic,gemma-4b:cot,11,3,0,14,0.786,84.0,,1.0,2.27,67.34,3.33,0.376,896,0,896,gemma-4b,0.0,0.0
HumanEval/158,hybrid,gemma-4b:zero_shot,16,0,0,16,1.0,85.0,,0.0,2.24,64.96,3.6,0.34,2734,0,2734,gemma-4b,0.0,0.0
HumanEval/158,atomic_swarm,gemma-4b:zero_shot,1,1,0,2,0.5,72.0,,1.0,3.0,83.75,2.07,0.256,565,0,565,gemma-4b,0.0,0.0
HumanEval/158,swarm,gemma-4b:zero_shot,7,0,0,7,1.0,80.0,,0.0,2.5,76.18,2.47,0.525,913,0,913,gemma-4b,0.0,0.0
HumanEval/158,soa,gemma-4b:cot,15,1,0,16,0.938,85.0,,1.0,2.24,64.96,3.6,0.342,175,0,175,gemma-4b,0.0,0.0
HumanEval/158,coa,gemma-4b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.069,1395,0,1395,gemma-4b,0.0,0.0
HumanEval/158,competitive,gemma-4b:scot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0,0,0,gemma-4b,0.0,0.0
HumanEval/158,baseline,gemma-4b:scot,9,1,0,10,0.9,81.0,,1.0,2.36,75.9,4.07,0.304,441,0,441,gemma-4b,0.0,0.0
HumanEval/158,swarm,gemma-4b:cot,7,0,0,7,1.0,76.0,,0.0,2.5,76.41,2.47,0.517,4589,0,4589,gemma-4b,0.0,0.0
HumanEval/158,hybrid,gemma-4b:cot,15,1,0,16,0.938,81.0,,1.0,2.19,61.13,4.13,0.303,1576,0,1576,gemma-4b,0.0,0.0
HumanEval/158,atomic_swarm,gemma-4b:cot,1,1,0,2,0.5,72.0,,1.0,3.0,83.26,2.07,0.232,335,0,335,gemma-4b,0.0,0.0
HumanEval/158,consensus,gemma-4b:zero_shot,15,1,0,16,0.938,85.0,,1.0,2.24,64.96,3.6,0.343,3644,0,3644,gemma-4b,0.0,0.0
HumanEval/158,coa,gemma-4b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.069,746,0,746,gemma-4b,0.0,0.0
HumanEval/158,actor_critic,gemma-4b:scot,10,1,0,11,0.909,82.0,,1.0,2.33,75.88,4.0,0.282,1734,0,1734,gemma-4b,0.0,0.0
HumanEval/158,competitive,gemma-4b:few_shot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0,0,0,gemma-4b,0.0,0.0
HumanEval/158,baseline,gemma-4b:few_shot,10,1,0,11,0.909,85.0,,1.0,2.29,65.97,3.6,0.366,353,0,353,gemma-4b,0.0,0.0
HumanEval/158,soa,gemma-4b:scot,16,1,0,17,0.941,85.0,,1.0,2.22,63.91,3.73,0.333,175,0,175,gemma-4b,0.0,0.0
HumanEval/158,consensus,gemma-4b:cot,12,2,0,14,0.857,84.0,,1.0,2.27,67.19,3.33,0.348,2266,0,2266,gemma-4b,0.0,0.0
HumanEval/158,atomic_swarm,gemma-4b:scot,1,1,0,2,0.5,72.0,,1.0,3.0,83.26,2.07,0.232,1018,0,1018,gemma-4b,0.0,0.0
HumanEval/158,hybrid,gemma-4b:scot,7,2,0,9,0.778,81.0,,1.0,2.4,73.89,2.67,0.455,1341,0,1341,gemma-4b,0.0,0.0
HumanEval/158,adversarial,gemma-4b:zero_shot,9,3,0,12,0.75,83.0,,1.0,2.31,69.61,3.07,0.387,1260,0,1260,gemma-4b,0.0,0.0
HumanEval/158,actor_critic,gemma-4b:few_shot,12,2,0,14,0.857,88.0,,1.0,2.82,56.67,4.67,0.291,1260,0,1260,gemma-4b,0.0,0.0
HumanEval/158,swarm,gemma-4b:scot,6,0,0,6,1.0,79.0,,0.0,2.57,78.07,2.33,0.462,3317,0,3317,gemma-4b,0.0,0.0
HumanEval/158,coa,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.069,1280,0,1280,gemma-4b,0.0,0.0
HumanEval/158,soa,gemma-4b:few_shot,11,3,0,14,0.786,84.0,,1.0,2.27,67.19,3.33,0.35,2382,0,2382,gemma-4b,0.0,0.0
HumanEval/158,swarm,gemma-4b:few_shot,1,0,0,1,1.0,46.0,,0.0,2.0,93.79,0.87,0.162,329,0,329,gemma-4b,0.0,0.0
HumanEval/158,consensus,gemma-4b:scot,12,2,0,14,0.857,84.0,,1.0,2.27,67.19,3.33,0.374,2725,0,2725,gemma-4b,0.0,0.0
HumanEval/158,adversarial,gemma-4b:cot,12,0,0,12,1.0,83.0,,0.0,2.31,69.78,3.07,0.358,2895,0,2895,gemma-4b,0.0,0.0
HumanEval/158,coa,gemma-4b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.069,878,0,878,gemma-4b,0.0,0.0
HumanEval/158,consensus,gemma-4b:few_shot,15,0,0,15,1.0,84.0,,0.0,2.25,66.05,3.47,0.355,3774,0,3774,gemma-4b,0.0,0.0
HumanEval/158,adversarial,gemma-4b:scot,7,2,0,9,0.778,81.0,,1.0,2.4,74.81,4.2,0.31,4218,0,4218,gemma-4b,0.0,0.0
HumanEval/158,atomic_swarm,gemma-4b:few_shot,1,1,0,2,0.5,72.0,,1.0,3.0,83.26,2.07,0.232,569,0,569,gemma-4b,0.0,0.0
HumanEval/158,adversarial,gemma-4b:few_shot,11,2,0,13,0.846,88.0,,1.0,2.94,56.69,4.6,0.331,4808,0,4808,gemma-4b,0.0,0.0
HumanEval/158,self_healing,gemma-4b:zero_shot,13,1,0,14,0.929,84.0,,1.0,2.27,67.19,3.33,0.388,405,0,405,gemma-4b,0.0,0.0
HumanEval/158,hybrid,gemma-4b:few_shot,14,2,0,16,0.875,88.0,,1.0,3.37,49.68,5.73,0.235,2919,0,2919,gemma-4b,0.0,0.0
HumanEval/158,self_healing,gemma-4b:cot,12,1,0,13,0.923,83.0,,1.0,2.29,68.53,3.2,0.4,1924,0,1924,gemma-4b,0.0,0.0
HumanEval/158,self_healing,gemma-4b:scot,12,1,0,13,0.923,83.0,,1.0,2.29,68.37,3.2,0.389,700,0,700,gemma-4b,0.0,0.0
HumanEval/158,self_healing,gemma-4b:few_shot,11,3,0,14,0.786,84.0,,1.0,2.27,67.34,3.33,0.394,509,0,509,gemma-4b,0.0,0.0
HumanEval/159,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0,0,0,gemma-4b,0.0,0.0
HumanEval/159,baseline,gemma-4b:zero_shot,4,7,0,11,0.364,85.0,,1.0,1.92,77.53,1.79,0.689,907,359,1266,gemma-4b,0.0,0.0
HumanEval/159,soa,gemma-4b:zero_shot,5,7,0,12,0.417,86.0,,1.0,1.92,77.61,1.83,0.67,1084,0,1084,gemma-4b,0.0,0.0
HumanEval/159,coa,gemma-4b:zero_shot,3,3,0,6,0.5,90.0,,1.0,2.0,74.42,0.9,0.021,1446,0,1446,gemma-4b,0.0,0.0
HumanEval/159,competitive,gemma-4b:cot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0,0,0,gemma-4b,0.0,0.0
HumanEval/159,atomic_swarm,gemma-4b:zero_shot,0,3,0,3,0.0,76.0,,1.0,1.75,73.74,1.31,0.831,2270,0,2270,gemma-4b,0.0,0.0
HumanEval/159,baseline,gemma-4b:cot,3,7,0,10,0.3,84.0,,1.0,1.91,77.06,1.76,0.681,420,0,420,gemma-4b,0.0,0.0
HumanEval/159,hybrid,gemma-4b:zero_shot,1,5,0,6,0.167,62.0,,1.0,4.0,74.31,1.93,0.642,1670,0,1670,gemma-4b,0.0,0.0
HumanEval/159,swarm,gemma-4b:zero_shot,2,6,0,8,0.25,83.0,,1.0,1.89,78.39,1.59,0.749,1212,0,1212,gemma-4b,0.0,0.0
HumanEval/159,competitive,gemma-4b:scot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0,0,0,gemma-4b,0.0,0.0
HumanEval/159,coa,gemma-4b:cot,6,1,0,7,0.857,91.0,,1.0,2.0,72.41,0.97,0.039,766,0,766,gemma-4b,0.0,0.0
HumanEval/159,actor_critic,gemma-4b:zero_shot,2,7,0,9,0.222,68.0,,1.0,3.0,74.13,2.0,0.625,938,0,938,gemma-4b,0.0,0.0
HumanEval/159,consensus,gemma-4b:zero_shot,5,6,0,11,0.455,85.0,,1.0,1.92,77.99,1.76,0.681,3269,0,3269,gemma-4b,0.0,0.0
HumanEval/159,soa,gemma-4b:cot,5,7,0,12,0.417,86.0,,1.0,1.92,77.61,1.83,0.67,3980,0,3980,gemma-4b,0.0,0.0
HumanEval/159,hybrid,gemma-4b:cot,3,6,0,9,0.333,83.0,,1.0,1.9,78.24,1.62,0.718,1755,0,1755,gemma-4b,0.0,0.0
HumanEval/159,baseline,gemma-4b:scot,2,5,0,7,0.286,71.0,,1.0,2.5,58.53,2.45,0.528,2194,0,2194,gemma-4b,0.0,0.0
HumanEval/159,competitive,gemma-4b:few_shot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0,0,0,gemma-4b,0.0,0.0
HumanEval/159,coa,gemma-4b:scot,5,2,0,7,0.714,91.0,,1.0,2.0,72.41,0.97,0.039,722,0,722,gemma-4b,0.0,0.0
HumanEval/159,soa,gemma-4b:scot,5,7,0,12,0.417,86.0,,1.0,1.92,77.61,1.83,0.67,360,0,360,gemma-4b,0.0,0.0
HumanEval/159,hybrid,gemma-4b:scot,0,5,0,5,0.0,61.0,,1.0,3.33,76.39,1.66,0.708,2899,0,2899,gemma-4b,0.0,0.0
HumanEval/159,baseline,gemma-4b:few_shot,5,6,0,11,0.455,89.0,,1.0,1.93,75.49,2.1,0.035,1864,0,1864,gemma-4b,0.0,0.0
HumanEval/159,actor_critic,gemma-4b:scot,0,8,0,8,0.0,82.0,,1.0,1.89,60.7,2.17,0.515,4226,0,4226,gemma-4b,0.0,0.0
HumanEval/159,atomic_swarm,gemma-4b:cot,0,3,0,3,0.0,76.0,,1.0,1.75,73.74,1.31,0.831,3022,0,3022,gemma-4b,0.0,0.0
HumanEval/159,actor_critic,gemma-4b:few_shot,5,4,0,9,0.556,83.0,,1.0,1.9,77.41,1.62,0.725,1095,0,1095,gemma-4b,0.0,0.0
HumanEval/159,atomic_swarm,gemma-4b:scot,0,3,0,3,0.0,76.0,,1.0,1.75,73.74,1.31,0.831,2664,0,2664,gemma-4b,0.0,0.0
HumanEval/159,swarm,gemma-4b:cot,0,2,0,2,0.0,71.0,,1.0,1.67,63.55,1.17,0.861,4864,0,4864,gemma-4b,0.0,0.0
HumanEval/159,swarm,gemma-4b:scot,0,5,0,5,0.0,77.0,,1.0,1.83,73.93,1.34,0.797,2270,0,2270,gemma-4b,0.0,0.0
HumanEval/159,coa,gemma-4b:few_shot,3,3,0,6,0.5,90.0,,1.0,2.0,74.42,0.9,0.021,362,0,362,gemma-4b,0.0,0.0
HumanEval/159,soa,gemma-4b:few_shot,5,7,0,12,0.417,86.0,,1.0,1.92,77.61,1.83,0.67,4061,0,4061,gemma-4b,0.0,0.0
HumanEval/159,consensus,gemma-4b:scot,3,7,0,10,0.3,84.0,,1.0,1.91,78.22,1.69,0.699,6926,0,6926,gemma-4b,0.0,0.0
HumanEval/159,adversarial,gemma-4b:zero_shot,3,7,0,10,0.3,84.0,,1.0,1.91,78.22,1.69,0.705,7461,0,7461,gemma-4b,0.0,0.0
HumanEval/159,adversarial,gemma-4b:cot,4,6,0,10,0.4,84.0,,1.0,1.91,78.22,1.69,0.697,358,0,358,gemma-4b,0.0,0.0
HumanEval/159,atomic_swarm,gemma-4b:few_shot,0,3,0,3,0.0,76.0,,1.0,1.75,73.74,1.31,0.831,3117,0,3117,gemma-4b,0.0,0.0
HumanEval/159,adversarial,gemma-4b:scot,2,6,0,8,0.25,82.0,,1.0,1.89,77.95,1.55,0.744,2759,0,2759,gemma-4b,0.0,0.0
HumanEval/159,swarm,gemma-4b:few_shot,0,1,0,1,0.0,62.0,,1.0,1.5,100.0,0.31,0.077,3695,0,3695,gemma-4b,0.0,0.0
HumanEval/159,hybrid,gemma-4b:few_shot,14,7,0,21,0.667,93.0,,1.0,2.38,63.45,3.24,0.025,2044,0,2044,gemma-4b,0.0,0.0
HumanEval/159,consensus,gemma-4b:few_shot,4,8,0,12,0.333,86.0,,1.0,2.0,77.17,1.86,0.667,2986,0,2986,gemma-4b,0.0,0.0
HumanEval/159,adversarial,gemma-4b:few_shot,8,7,0,15,0.533,91.0,,1.0,2.06,71.1,2.48,0.033,1507,0,1507,gemma-4b,0.0,0.0
HumanEval/159,actor_critic,gemma-4b:cot,1,6,0,7,0.143,63.0,,1.0,3.38,74.88,1.9,0.645,884,0,884,gemma-4b,0.0,0.0
HumanEval/159,consensus,gemma-4b:cot,4,7,0,11,0.364,85.0,,1.0,1.92,77.99,1.76,0.692,2670,0,2670,gemma-4b,0.0,0.0
HumanEval/159,self_healing,gemma-4b:cot,3,6,0,9,0.333,83.0,,1.0,1.9,78.24,1.62,0.718,5473,0,5473,gemma-4b,0.0,0.0
HumanEval/159,self_healing,gemma-4b:scot,4,6,0,10,0.4,84.0,,1.0,1.91,78.22,1.69,0.702,1904,0,1904,gemma-4b,0.0,0.0
HumanEval/159,self_healing,gemma-4b:few_shot,3,6,0,9,0.333,83.0,,1.0,1.9,78.24,1.62,0.718,0,0,0,gemma-4b,0.0,0.0
HumanEval/159,self_healing,gemma-4b:zero_shot,3,6,0,9,0.333,83.0,,1.0,1.9,78.24,1.62,0.718,1001,0,1001,gemma-4b,0.0,0.0
HumanEval/160,competitive,gemma-4b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.04,0.073,0,0,0,gemma-4b,0.0,0.0
HumanEval/160,baseline,gemma-4b:zero_shot,4,8,0,12,0.333,90.0,,1.0,2.38,66.24,3.19,0.448,1062,646,1708,gemma-4b,0.0,0.0
HumanEval/160,soa,gemma-4b:zero_shot,4,10,0,14,0.286,91.0,,1.0,2.33,63.84,3.5,0.418,270,0,270,gemma-4b,0.0,0.0
HumanEval/160,coa,gemma-4b:zero_shot,2,7,0,9,0.222,100.0,,1.0,2.0,64.6,1.69,0.064,272,0,272,gemma-4b,0.0,0.0
HumanEval/160,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.04,0.073,0,0,0,gemma-4b,0.0,0.0
HumanEval/160,baseline,gemma-4b:cot,4,9,0,13,0.308,91.0,,1.0,2.36,65.07,3.35,0.435,330,0,330,gemma-4b,0.0,0.0
HumanEval/160,swarm,gemma-4b:zero_shot,7,2,0,9,0.778,89.0,,1.0,2.4,70.18,2.81,0.501,1124,0,1124,gemma-4b,0.0,0.0
HumanEval/160,hybrid,gemma-4b:zero_shot,5,9,0,14,0.357,91.0,,1.0,2.33,63.84,3.5,0.421,0,0,0,gemma-4b,0.0,0.0
HumanEval/160,atomic_swarm,gemma-4b:zero_shot,1,2,0,3,0.333,49.0,,1.0,3.6,70.03,3.35,0.445,268,0,268,gemma-4b,0.0,0.0
HumanEval/160,actor_critic,gemma-4b:cot,5,8,0,13,0.385,91.0,,1.0,2.36,65.07,3.35,0.435,6262,94,6356,gemma-4b,0.0,0.0
HumanEval/160,soa,gemma-4b:cot,5,8,0,13,0.385,91.0,,1.0,2.36,64.88,3.35,0.431,7123,94,7217,gemma-4b,0.0,0.0
HumanEval/160,coa,gemma-4b:cot,2,7,0,9,0.222,100.0,,1.0,2.0,64.6,1.69,0.064,3053,0,3053,gemma-4b,0.0,0.0
HumanEval/160,consensus,gemma-4b:zero_shot,2,10,0,12,0.167,90.0,,1.0,2.38,66.15,3.19,0.448,3083,0,3083,gemma-4b,0.0,0.0
HumanEval/160,competitive,gemma-4b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.04,0.073,0,0,0,gemma-4b,0.0,0.0
HumanEval/160,hybrid,gemma-4b:cot,5,8,0,13,0.385,91.0,,1.0,2.36,65.07,3.35,0.435,2171,0,2171,gemma-4b,0.0,0.0
HumanEval/160,swarm,gemma-4b:cot,0,8,0,8,0.0,85.0,,1.0,2.56,76.07,2.0,0.58,1119,0,1119,gemma-4b,0.0,0.0
HumanEval/160,baseline,gemma-4b:scot,2,11,0,13,0.154,89.0,,1.0,2.36,70.95,2.88,0.388,617,0,617,gemma-4b,0.0,0.0
HumanEval/160,atomic_swarm,gemma-4b:cot,1,2,0,3,0.333,64.0,,1.0,2.6,71.56,3.0,0.499,268,0,268,gemma-4b,0.0,0.0
HumanEval/160,actor_critic,gemma-4b:scot,1,6,0,7,0.143,74.0,,1.0,3.12,69.08,3.81,0.373,2005,0,2005,gemma-4b,0.0,0.0
HumanEval/160,competitive,gemma-4b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.04,0.073,0,0,0,gemma-4b,0.0,0.0
HumanEval/160,actor_critic,gemma-4b:zero_shot,6,7,0,13,0.462,91.0,,1.0,2.36,65.07,3.35,0.43,4376,0,4376,gemma-4b,0.0,0.0
HumanEval/160,coa,gemma-4b:scot,2,7,0,9,0.222,100.0,,1.0,2.0,64.6,1.69,0.064,4648,0,4648,gemma-4b,0.0,0.0
HumanEval/160,soa,gemma-4b:scot,6,7,0,13,0.462,91.0,,1.0,2.36,65.07,3.35,0.436,5179,0,5179,gemma-4b,0.0,0.0
HumanEval/160,consensus,gemma-4b:cot,3,10,0,13,0.231,91.0,,1.0,2.36,64.88,3.35,0.431,3127,0,3127,gemma-4b,0.0,0.0
HumanEval/160,hybrid,gemma-4b:scot,3,7,0,10,0.3,89.0,,1.0,2.45,69.83,3.69,0.368,2317,0,2317,gemma-4b,0.0,0.0
HumanEval/160,baseline,gemma-4b:few_shot,4,6,0,10,0.4,85.0,,1.0,2.92,67.33,2.77,0.024,448,0,448,gemma-4b,0.0,0.0
HumanEval/160,atomic_swarm,gemma-4b:scot,1,2,0,3,0.333,45.0,,1.0,3.33,63.6,4.23,0.376,268,0,268,gemma-4b,0.0,0.0
