task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,norm_config
HumanEval/142,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7224.0,5767.0,12991.0,
HumanEval/143,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11109.0,6853.0,17962.0,
HumanEval/144,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9167.0,6853.0,16020.0,
HumanEval/145,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10623.0,6853.0,17476.0,
HumanEval/146,baseline,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.0,3283.0,6793.0,
HumanEval/147,baseline,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,4476.0,4220.0,8696.0,
HumanEval/148,baseline,gemma-4b:cot,10,6,0,16,0.625,88.0,,1.0,2.06,70.81,2.86,0.489,1490.0,429.0,1919.0,
HumanEval/149,baseline,gemma-4b:cot,7,2,0,9,0.778,76.0,,1.0,2.1,81.84,1.76,0.537,2717.0,1099.0,3816.0,
HumanEval/150,baseline,gemma-4b:cot,2,1,0,3,0.667,92.0,,1.0,6.0,70.79,3.5,0.407,5199.0,3126.0,8325.0,
HumanEval/151,baseline,gemma-4b:cot,10,2,0,12,0.833,80.0,,1.0,2.23,71.69,2.67,0.399,262.0,0.0,262.0,
HumanEval/152,baseline,gemma-4b:cot,7,0,0,7,1.0,97.0,,0.0,2.25,79.19,2.69,0.612,348.0,0.0,348.0,
HumanEval/153,baseline,gemma-4b:cot,8,2,0,10,0.8,70.0,,1.0,2.45,78.03,1.78,0.527,801.0,0.0,801.0,
HumanEval/154,baseline,gemma-4b:cot,0,0,0,0,0.0,12.0,,1.0,5.0,92.16,1.0,0.809,230.0,0.0,230.0,
HumanEval/155,baseline,gemma-4b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.222,174.0,0.0,174.0,
HumanEval/156,baseline,gemma-4b:cot,3,3,0,6,0.5,67.0,,1.0,7.29,54.53,3.74,0.221,218.0,0.0,218.0,
HumanEval/157,baseline,gemma-4b:cot,2,4,0,6,0.333,76.0,,1.0,4.43,69.81,3.91,0.335,215.0,0.0,215.0,
HumanEval/158,baseline,gemma-4b:cot,0,0,0,0,0.0,12.0,,1.0,6.0,90.28,1.47,0.705,224.0,0.0,224.0,
HumanEval/159,baseline,gemma-4b:cot,5,6,0,11,0.455,85.0,,1.0,1.92,77.99,1.76,0.676,409.0,0.0,409.0,
HumanEval/160,baseline,gemma-4b:cot,4,9,0,13,0.308,91.0,,1.0,2.36,65.07,3.35,0.428,319.0,0.0,319.0,
HumanEval/161,baseline,gemma-4b:cot,19,2,0,21,0.905,100.0,,1.0,2.0,90.54,1.58,0.064,216.0,0.0,216.0,
HumanEval/162,baseline,gemma-4b:cot,2,10,0,12,0.167,84.0,,1.0,2.0,70.52,3.36,0.23,190.0,0.0,190.0,
HumanEval/163,baseline,gemma-4b:cot,7,7,0,14,0.5,96.0,,1.0,2.53,63.61,5.09,0.244,208.0,0.0,208.0,
HumanEval/139,coa,gemma-4b:cot,4,2,0,6,0.667,52.0,,1.0,2.75,69.35,5.73,0.244,358.0,0.0,358.0,
HumanEval/140,coa,gemma-4b:cot,7,0,0,7,1.0,94.0,,0.25,2.0,74.54,1.86,0.093,572.0,0.0,572.0,
HumanEval/141,coa,gemma-4b:cot,11,1,0,12,0.917,42.0,,1.0,3.05,59.42,6.09,0.279,945.0,111.0,1056.0,
HumanEval/142,coa,gemma-4b:cot,2,1,0,3,0.667,85.0,,1.0,2.0,74.76,1.37,0.027,938.0,0.0,938.0,
HumanEval/143,coa,gemma-4b:cot,7,3,0,10,0.7,56.0,,1.0,2.41,62.8,6.0,0.289,563.0,0.0,563.0,
HumanEval/144,coa,gemma-4b:cot,6,3,0,9,0.667,67.0,,1.0,2.15,70.07,6.77,0.29,1632.0,919.0,2551.0,
HumanEval/145,coa,gemma-4b:cot,2,3,0,5,0.4,51.0,,1.0,1.92,72.82,3.3,0.262,1495.0,0.0,1495.0,
HumanEval/146,coa,gemma-4b:cot,8,3,0,11,0.727,62.0,,1.0,2.47,64.43,5.69,0.261,2586.0,0.0,2586.0,
HumanEval/147,coa,gemma-4b:cot,4,1,0,5,0.8,52.0,,1.0,2.67,64.34,6.24,0.237,3170.0,721.0,3891.0,
HumanEval/148,coa,gemma-4b:cot,5,4,3,12,0.417,49.0,,1.0,3.0,68.45,5.62,0.319,653.0,0.0,653.0,
HumanEval/149,coa,gemma-4b:cot,6,1,0,7,0.857,63.0,,1.0,2.15,73.84,3.43,0.414,4542.0,0.0,4542.0,
HumanEval/150,coa,gemma-4b:cot,4,0,0,4,1.0,52.0,,0.25,2.43,69.93,7.1,0.213,342.0,0.0,342.0,
HumanEval/151,coa,gemma-4b:cot,10,1,0,11,0.909,98.0,,1.0,2.0,65.83,2.13,0.084,1104.0,0.0,1104.0,
HumanEval/152,coa,gemma-4b:cot,7,0,0,7,1.0,68.0,,0.0,2.0,72.78,5.69,0.348,348.0,0.0,348.0,
HumanEval/153,coa,gemma-4b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.04,0.008,0.0,0.0,0.0,
HumanEval/154,coa,gemma-4b:cot,7,1,0,8,0.875,89.0,,1.0,3.67,60.28,2.41,0.065,1624.0,0.0,1624.0,
HumanEval/155,coa,gemma-4b:cot,3,0,0,3,1.0,46.0,,0.0,2.42,65.79,7.18,0.202,296.0,0.0,296.0,
HumanEval/156,coa,gemma-4b:cot,9,0,0,9,1.0,52.0,,0.0,2.25,68.84,4.84,0.188,1761.0,0.0,1761.0,
HumanEval/157,coa,gemma-4b:cot,5,0,0,5,1.0,74.0,,0.2,1.75,73.42,5.64,0.312,838.0,246.0,1084.0,
HumanEval/158,coa,gemma-4b:cot,10,1,0,11,0.909,51.0,,1.0,2.63,63.06,6.87,0.213,2345.0,0.0,2345.0,
HumanEval/159,coa,gemma-4b:cot,2,6,0,8,0.25,71.0,,1.0,1.79,56.21,4.03,0.389,859.0,0.0,859.0,
HumanEval/160,coa,gemma-4b:cot,2,4,0,6,0.333,42.0,,1.0,3.25,61.76,5.38,0.303,330.0,0.0,330.0,
HumanEval/161,coa,gemma-4b:cot,5,0,0,5,1.0,57.0,,0.0,2.73,70.03,3.84,0.291,2351.0,0.0,2351.0,
HumanEval/162,coa,gemma-4b:cot,2,4,0,6,0.333,62.0,,1.0,2.0,76.97,5.09,0.24,652.0,0.0,652.0,
HumanEval/163,coa,gemma-4b:cot,1,2,0,3,0.333,38.0,,1.0,3.17,66.99,8.09,0.201,3501.0,0.0,3501.0,
HumanEval/139,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0.0,0.0,0.0,
HumanEval/140,competitive,gemma-4b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0.0,0.0,0.0,
HumanEval/141,competitive,gemma-4b:cot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0.0,0.0,0.0,
HumanEval/142,competitive,gemma-4b:cot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0.0,0.0,0.0,
HumanEval/143,competitive,gemma-4b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0.0,0.0,0.0,
HumanEval/144,competitive,gemma-4b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.044,0.0,0.0,0.0,
HumanEval/145,competitive,gemma-4b:cot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.062,0.0,0.0,0.0,
HumanEval/146,competitive,gemma-4b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0.0,0.0,0.0,
HumanEval/147,competitive,gemma-4b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.089,0.0,0.0,0.0,
HumanEval/148,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.056,0.0,0.0,0.0,
HumanEval/149,competitive,gemma-4b:cot,0,0,0,0,0.0,20.0,,1.0,0.0,100.0,0.05,0.067,0.0,0.0,0.0,
HumanEval/150,competitive,gemma-4b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.13,0.0,0.0,0.0,
HumanEval/151,competitive,gemma-4b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.07,0.061,0.0,0.0,0.0,
HumanEval/152,competitive,gemma-4b:cot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.08,0.07,0.0,0.0,0.0,
HumanEval/153,competitive,gemma-4b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.04,0.037,0.0,0.0,0.0,
HumanEval/154,competitive,gemma-4b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.06,0.086,0.0,0.0,0.0,
HumanEval/155,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.095,0.0,0.0,0.0,
HumanEval/156,competitive,gemma-4b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.05,0.063,0.0,0.0,0.0,
HumanEval/157,competitive,gemma-4b:cot,0,0,0,0,0.0,67.0,,1.0,0.0,100.0,0.09,0.089,0.0,0.0,0.0,
HumanEval/158,competitive,gemma-4b:cot,0,0,0,0,0.0,17.0,,1.0,0.0,100.0,0.07,0.082,0.0,0.0,0.0,
HumanEval/159,competitive,gemma-4b:cot,0,0,0,0,0.0,29.0,,1.0,0.0,100.0,0.03,0.059,0.0,0.0,0.0,
HumanEval/160,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.04,0.073,0.0,0.0,0.0,
HumanEval/161,competitive,gemma-4b:cot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.09,0.0,0.0,0.0,
HumanEval/162,competitive,gemma-4b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.09,0.117,0.0,0.0,0.0,
HumanEval/163,competitive,gemma-4b:cot,0,0,0,0,0.0,50.0,,1.0,0.0,100.0,0.09,0.112,0.0,0.0,0.0,
HumanEval/139,consensus,gemma-4b:cot,2,2,0,4,0.5,75.0,,1.0,3.6,78.21,2.27,0.44,9439.0,1308.0,10747.0,
HumanEval/140,consensus,gemma-4b:cot,5,5,0,10,0.5,87.0,,1.0,2.18,72.9,3.14,0.381,1658.0,0.0,1658.0,
HumanEval/141,consensus,gemma-4b:cot,12,2,0,14,0.857,69.0,,1.0,2.53,66.62,2.82,0.453,16177.0,160.0,16337.0,
HumanEval/142,consensus,gemma-4b:cot,1,7,0,8,0.125,70.0,,1.0,2.33,71.95,1.79,0.571,4322.0,2.0,4324.0,
HumanEval/143,consensus,gemma-4b:cot,8,6,0,14,0.571,95.0,,1.0,2.19,71.96,2.95,0.419,5316.0,470.0,5786.0,
HumanEval/144,consensus,gemma-4b:cot,2,2,0,4,0.5,81.0,,1.0,4.6,73.34,3.08,0.507,4092.0,0.0,4092.0,
HumanEval/145,consensus,gemma-4b:cot,2,6,0,8,0.25,72.0,,1.0,1.89,78.19,1.65,0.401,5125.0,1057.0,6182.0,
HumanEval/146,consensus,gemma-4b:cot,8,7,0,15,0.533,84.0,,1.0,2.25,64.31,3.77,0.281,14091.0,2117.0,16208.0,
HumanEval/147,consensus,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,5110.0,581.0,5691.0,
HumanEval/148,consensus,gemma-4b:cot,7,6,0,13,0.538,87.0,,1.0,2.14,73.98,2.62,0.524,5237.0,0.0,5237.0,
HumanEval/149,consensus,gemma-4b:cot,6,4,0,10,0.6,81.0,,1.0,2.09,79.5,2.0,0.527,1979.0,0.0,1979.0,
HumanEval/150,consensus,gemma-4b:cot,2,1,0,3,0.667,30.0,,1.0,22.75,36.69,10.1,0.149,11743.0,2062.0,13805.0,
HumanEval/151,consensus,gemma-4b:cot,9,3,0,12,0.75,80.0,,1.0,2.23,73.26,2.67,0.408,2110.0,0.0,2110.0,
HumanEval/152,consensus,gemma-4b:cot,7,0,0,7,1.0,97.0,,0.0,2.25,79.19,2.69,0.612,6617.0,494.0,7111.0,
HumanEval/153,consensus,gemma-4b:cot,7,4,0,11,0.636,71.0,,1.0,2.42,76.86,1.85,0.511,2445.0,0.0,2445.0,
HumanEval/154,consensus,gemma-4b:cot,6,2,0,8,0.75,68.0,,1.0,3.9,64.47,2.94,0.346,4089.0,0.0,4089.0,
HumanEval/155,consensus,gemma-4b:cot,4,2,0,6,0.667,77.0,,1.0,4.0,62.89,4.0,0.269,4046.0,2573.0,6619.0,
HumanEval/156,consensus,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,35.46,3.79,0.088,3762.0,0.0,3762.0,
HumanEval/157,consensus,gemma-4b:cot,3,3,0,6,0.5,75.0,,1.0,3.71,73.25,3.45,0.375,1941.0,0.0,1941.0,
HumanEval/158,consensus,gemma-4b:cot,10,2,0,12,0.833,83.0,,1.0,2.31,69.78,3.07,0.388,3584.0,0.0,3584.0,
HumanEval/159,consensus,gemma-4b:cot,4,5,0,9,0.444,83.0,,1.0,1.9,78.24,1.62,0.718,3395.0,406.0,3801.0,
HumanEval/160,consensus,gemma-4b:cot,4,9,0,13,0.308,91.0,,1.0,2.36,65.07,3.35,0.433,8774.0,0.0,8774.0,
HumanEval/161,consensus,gemma-4b:cot,10,4,0,14,0.714,82.0,,1.0,2.27,68.58,2.68,0.328,1859.0,0.0,1859.0,
HumanEval/162,consensus,gemma-4b:cot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.321,2107.0,0.0,2107.0,
HumanEval/163,consensus,gemma-4b:cot,6,6,0,12,0.5,96.0,,1.0,2.23,71.45,3.91,0.313,1855.0,0.0,1855.0,
HumanEval/139,hybrid,gemma-4b:cot,2,3,0,5,0.4,77.0,,1.0,3.5,74.34,2.47,0.387,1613.0,150.0,1763.0,
HumanEval/140,hybrid,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.18,72.9,3.14,0.378,5650.0,0.0,5650.0,
HumanEval/141,hybrid,gemma-4b:cot,12,2,0,14,0.857,69.0,,1.0,2.53,66.62,2.82,0.453,3540.0,1216.0,4756.0,
HumanEval/142,hybrid,gemma-4b:cot,2,11,0,13,0.154,75.0,,1.0,2.21,65.91,2.32,0.502,1772.0,0.0,1772.0,
HumanEval/143,hybrid,gemma-4b:cot,0,0,1,1,0.0,,,1.0,2.5,84.35,2.8,0.565,1592.0,0.0,1592.0,
HumanEval/144,hybrid,gemma-4b:cot,7,2,0,9,0.778,78.0,,1.0,4.5,55.37,5.46,0.328,2381.0,210.0,2591.0,
HumanEval/145,hybrid,gemma-4b:cot,0,1,0,1,0.0,38.0,,1.0,7.5,77.39,1.55,0.414,1720.0,601.0,2321.0,
HumanEval/146,hybrid,gemma-4b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.256,2399.0,113.0,2512.0,
HumanEval/147,hybrid,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,2877.0,721.0,3598.0,
HumanEval/148,hybrid,gemma-4b:cot,4,2,0,6,0.667,78.0,,1.0,3.86,73.68,2.48,0.553,1989.0,0.0,1989.0,
HumanEval/149,hybrid,gemma-4b:cot,6,4,0,10,0.6,81.0,,1.0,2.09,79.5,2.0,0.557,7249.0,731.0,7980.0,
HumanEval/150,hybrid,gemma-4b:cot,2,1,0,3,0.667,88.0,,1.0,6.5,69.06,3.7,0.4,2009.0,685.0,2694.0,
HumanEval/151,hybrid,gemma-4b:cot,14,0,0,14,1.0,82.0,,0.167,2.2,70.26,2.93,0.384,4387.0,1642.0,6029.0,
HumanEval/152,hybrid,gemma-4b:cot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,1480.0,0.0,1480.0,
HumanEval/153,hybrid,gemma-4b:cot,9,3,0,12,0.75,72.0,,1.0,2.38,75.72,1.93,0.507,2500.0,0.0,2500.0,
HumanEval/154,hybrid,gemma-4b:cot,11,1,0,12,0.917,77.0,,1.0,3.0,64.18,3.06,0.367,2104.0,714.0,2818.0,
HumanEval/155,hybrid,gemma-4b:cot,8,0,0,8,1.0,87.0,,0.0,2.9,63.36,3.91,0.263,1378.0,0.0,1378.0,
HumanEval/156,hybrid,gemma-4b:cot,0,1,0,1,0.0,52.0,,1.0,20.5,58.66,3.21,0.225,2494.0,155.0,2649.0,
HumanEval/157,hybrid,gemma-4b:cot,3,4,0,7,0.429,77.0,,1.0,3.62,71.1,3.73,0.351,1711.0,244.0,1955.0,
HumanEval/158,hybrid,gemma-4b:cot,11,1,0,12,0.917,83.0,,1.0,2.31,69.78,3.07,0.393,2777.0,903.0,3680.0,
HumanEval/159,hybrid,gemma-4b:cot,4,7,0,11,0.364,85.0,,1.0,1.92,77.99,1.76,0.677,2294.0,308.0,2602.0,
HumanEval/160,hybrid,gemma-4b:cot,6,7,0,13,0.462,91.0,,1.0,2.36,65.07,3.35,0.435,2502.0,401.0,2903.0,
HumanEval/161,hybrid,gemma-4b:cot,8,6,0,14,0.571,82.0,,1.0,2.27,68.58,2.68,0.318,4725.0,1496.0,6221.0,
HumanEval/162,hybrid,gemma-4b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.71,2.91,0.292,5495.0,3101.0,8596.0,
HumanEval/163,hybrid,gemma-4b:cot,1,6,0,7,0.143,77.0,,1.0,4.38,65.26,4.45,0.278,2000.0,0.0,2000.0,
HumanEval/139,self_healing,gemma-4b:cot,2,2,0,4,0.5,74.0,,1.0,3.4,79.33,2.2,0.45,0.0,0.0,0.0,
HumanEval/140,self_healing,gemma-4b:cot,4,5,0,9,0.444,87.0,,1.0,2.2,74.28,3.0,0.404,10461.0,1887.0,12348.0,
HumanEval/141,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,292.0,
HumanEval/142,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9581.0,1798.0,11379.0,
HumanEval/143,self_healing,gemma-4b:cot,8,7,0,15,0.533,93.0,,1.0,2.18,70.94,3.05,0.41,4762.0,492.0,5254.0,
HumanEval/144,self_healing,gemma-4b:cot,2,3,0,5,0.4,83.0,,1.0,5.5,67.66,3.85,0.415,426.0,0.0,426.0,
HumanEval/145,self_healing,gemma-4b:cot,1,7,0,8,0.125,72.0,,1.0,1.89,76.8,1.65,0.389,224.0,308.0,532.0,
HumanEval/146,self_healing,gemma-4b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.276,0.0,0.0,0.0,
HumanEval/147,self_healing,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,3580.0,1076.0,4656.0,
HumanEval/148,self_healing,gemma-4b:cot,7,6,0,13,0.538,86.0,,1.0,2.07,74.02,2.57,0.517,0.0,0.0,0.0,
HumanEval/149,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/150,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/151,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HumanEval/152,self_healing,gemma-4b:cot,7,0,0,7,1.0,97.0,,0.0,2.25,79.19,2.69,0.612,5224.0,464.0,5688.0,
HumanEval/153,self_healing,gemma-4b:cot,9,3,0,12,0.75,72.0,,1.0,2.38,75.72,1.93,0.507,2853.0,1110.0,3963.0,
HumanEval/154,self_healing,gemma-4b:cot,2,5,0,7,0.286,60.0,,1.0,4.5,66.31,2.71,0.35,290.0,0.0,290.0,
HumanEval/155,self_healing,gemma-4b:cot,4,2,0,6,0.667,78.0,,1.0,3.71,64.34,3.82,0.282,0.0,0.0,0.0,
HumanEval/156,self_healing,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,0.0,0.0,0.0,
HumanEval/157,self_healing,gemma-4b:cot,3,3,0,6,0.5,85.0,,1.0,3.86,72.44,3.55,0.366,0.0,0.0,0.0,
HumanEval/158,self_healing,gemma-4b:cot,12,2,0,14,0.857,84.0,,1.0,2.27,67.34,3.33,0.401,0.0,0.0,0.0,
HumanEval/159,self_healing,gemma-4b:cot,3,7,0,10,0.3,84.0,,1.0,1.91,78.22,1.69,0.694,1276.0,81.0,1357.0,
HumanEval/160,self_healing,gemma-4b:cot,5,8,0,13,0.385,91.0,,1.0,2.36,65.07,3.35,0.435,835.0,0.0,835.0,
HumanEval/161,self_healing,gemma-4b:cot,11,4,0,15,0.733,83.0,,1.0,2.25,67.48,2.79,0.32,0.0,0.0,0.0,
HumanEval/162,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.0,572.0,2343.0,
HumanEval/163,self_healing,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,343.0,
HumanEval/139,soa,gemma-4b:cot,0,4,0,4,0.0,66.0,,1.0,3.0,78.6,2.2,0.413,4846.0,0.0,4846.0,
HumanEval/140,soa,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,225.0,
HumanEval/141,soa,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,7.0,1256.0,
HumanEval/142,soa,gemma-4b:cot,2,10,0,12,0.167,75.0,,1.0,2.23,68.29,2.21,0.531,980.0,284.0,1264.0,
HumanEval/143,soa,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,571.0,
HumanEval/144,soa,gemma-4b:cot,3,3,0,6,0.5,87.0,,1.0,4.71,67.15,3.85,0.413,1554.0,757.0,2311.0,
HumanEval/145,soa,gemma-4b:cot,8,4,0,12,0.667,77.0,,1.0,1.92,71.77,2.05,0.344,240.0,0.0,240.0,
HumanEval/146,soa,gemma-4b:cot,11,3,0,14,0.786,83.0,,1.0,2.27,64.98,3.62,0.293,681.0,0.0,681.0,
HumanEval/147,soa,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.462,291.0,0.0,291.0,
HumanEval/148,soa,gemma-4b:cot,7,8,0,15,0.467,87.0,,1.0,2.06,71.85,2.76,0.505,552.0,0.0,552.0,
HumanEval/149,soa,gemma-4b:cot,5,5,0,10,0.5,81.0,,1.0,2.09,79.5,2.0,0.539,308.0,0.0,308.0,
HumanEval/150,soa,gemma-4b:cot,2,1,0,3,0.667,30.0,,1.0,23.0,36.35,10.2,0.147,395.0,0.0,395.0,
HumanEval/151,soa,gemma-4b:cot,9,2,0,11,0.818,80.0,,1.0,2.25,74.22,2.53,0.423,260.0,0.0,260.0,
HumanEval/152,soa,gemma-4b:cot,8,0,0,8,1.0,97.0,,0.0,2.33,77.0,2.92,0.581,346.0,0.0,346.0,
HumanEval/153,soa,gemma-4b:cot,9,3,0,12,0.75,72.0,,1.0,2.38,75.72,1.93,0.505,389.0,0.0,389.0,
HumanEval/154,soa,gemma-4b:cot,2,4,0,6,0.333,54.0,,1.0,6.0,62.07,3.06,0.303,239.0,0.0,239.0,
HumanEval/155,soa,gemma-4b:cot,5,2,0,7,0.714,80.0,,1.0,3.62,62.45,4.09,0.262,341.0,0.0,341.0,
HumanEval/156,soa,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,2604.0,1794.0,4398.0,
HumanEval/157,soa,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,155.0,605.0,
HumanEval/158,soa,gemma-4b:cot,12,1,0,13,0.923,83.0,,1.0,2.29,68.37,3.2,0.374,2472.0,15.0,2487.0,
HumanEval/159,soa,gemma-4b:cot,5,6,0,11,0.455,85.0,,1.0,1.92,77.99,1.76,0.675,688.0,0.0,688.0,
HumanEval/160,soa,gemma-4b:cot,5,8,0,13,0.385,91.0,,1.0,2.36,65.07,3.35,0.435,328.0,0.0,328.0,
HumanEval/161,soa,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,225.0,
HumanEval/162,soa,gemma-4b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.71,2.91,0.286,1017.0,136.0,1153.0,
HumanEval/163,soa,gemma-4b:cot,3,2,0,5,0.6,81.0,,1.0,5.17,68.57,3.91,0.314,743.0,0.0,743.0,
HumanEval/139,swarm,gemma-4b:cot,5,1,0,6,0.833,82.0,,1.0,2.29,80.86,2.2,0.466,7835.0,12328.0,20163.0,
HumanEval/140,swarm,gemma-4b:cot,4,2,0,6,0.667,85.0,,1.0,2.29,78.24,2.64,0.48,11249.0,951.0,12200.0,
HumanEval/141,swarm,gemma-4b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.0,0.0,1613.0,
HumanEval/142,swarm,gemma-4b:cot,8,8,0,16,0.5,60.0,,1.0,3.5,85.25,2.05,0.715,1752.0,253.0,2005.0,
HumanEval/143,swarm,gemma-4b:cot,3,5,0,8,0.375,94.0,,1.0,2.3,78.15,2.4,0.525,954.0,0.0,954.0,
HumanEval/144,swarm,gemma-4b:cot,4,2,0,6,0.667,91.0,,1.0,2.0,78.51,2.92,0.536,9010.0,26164.0,35174.0,
HumanEval/145,swarm,gemma-4b:cot,1,4,0,5,0.2,68.0,,1.0,1.83,82.8,1.4,0.474,2187.0,0.0,2187.0,
HumanEval/146,swarm,gemma-4b:cot,0,0,1,1,0.0,,,1.0,3.75,72.57,3.62,0.348,3050.0,0.0,3050.0,
HumanEval/147,swarm,gemma-4b:cot,4,3,0,7,0.571,85.0,,1.0,2.5,79.28,2.18,0.503,2609.0,8192.0,10801.0,
HumanEval/148,swarm,gemma-4b:cot,6,2,0,8,0.75,84.0,,1.0,2.22,79.66,2.19,0.614,1153.0,0.0,1153.0,
HumanEval/149,swarm,gemma-4b:cot,4,2,0,6,0.667,77.0,,1.0,2.14,84.1,1.67,0.627,6653.0,0.0,6653.0,
HumanEval/150,swarm,gemma-4b:cot,6,0,0,6,1.0,91.0,,0.25,2.29,80.31,2.7,0.466,5066.0,8192.0,13258.0,
HumanEval/151,swarm,gemma-4b:cot,6,2,0,8,0.75,77.0,,1.0,2.33,78.43,2.2,0.55,1574.0,0.0,1574.0,
HumanEval/152,swarm,gemma-4b:cot,4,0,0,4,1.0,95.0,,0.0,1.8,89.0,2.08,0.731,1278.0,0.0,1278.0,
HumanEval/153,swarm,gemma-4b:cot,5,2,0,7,0.714,97.0,,1.0,2.0,59.26,0.59,0.153,1646.0,0.0,1646.0,
HumanEval/154,swarm,gemma-4b:cot,6,5,0,11,0.545,60.0,,1.0,3.0,81.59,2.24,0.596,1022.0,0.0,1022.0,
HumanEval/155,swarm,gemma-4b:cot,4,0,0,4,1.0,78.0,,0.0,2.2,80.74,2.27,0.412,962.0,0.0,962.0,
